Exchange ID,Top ID,Disp Order,Pay Item Name,Pay Item Num,Change Item Name,Change Item Num,Start Date,End Date
10092,9000,0,金币,15000,胜利奖券的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10093,9000,0,金币,15000,成田大进的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10094,9000,0,金币,15000,雪之美人的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10095,9000,0,金币,15000,采珠的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10096,9000,0,金币,15000,爱丽数码的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10097,9000,0,金币,15000,名将怒涛的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10098,9000,0,金币,15000,阿斯顿真弓的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10099,9000,0,金币,15000,山人西风的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10100,9000,0,金币,15000,玉藻十字的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10101,9000,0,金币,15000,稻荷一的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10102,9000,0,金币,15000,中山庆典的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10103,9000,0,金币,15000,奇锐骏的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10104,9000,0,金币,15000,伏特加的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10105,9000,0,金币,15000,大和赤骥的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10106,9000,0,金币,15000,荒漠英雄的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10107,9000,0,金币,15000,成田白仁的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10108,9000,0,金币,15000,里见光钻的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10109,9000,0,金币,15000,北部玄驹的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10110,9000,0,金币,15000,北幸樽前的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10111,9000,0,金币,15000,大拓太阳神的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10112,9000,0,金币,15000,目白莱恩的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10113,9000,0,金币,15000,艾尼风神的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10114,9000,0,金币,15000,新光风的碎片,1,2023-02-14 04:00:00,2050-08-01 15:59:59
10115,9000,0,金币,15000,千明代表的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10116,9000,0,金币,15000,克里斯象征的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10117,9000,0,金币,15000,目白雅丹的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10118,9000,0,金币,15000,樱花千代王的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10119,9000,0,金币,15000,新宇宙的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10120,9000,0,金币,15000,待兼唐怀瑟的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10121,9000,0,金币,15000,樱花进王的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10122,9000,0,金币,15000,谷水琴蕾的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10123,9000,0,金币,15000,美丽周日的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10124,9000,0,金币,15000,葛城荣主的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10125,9000,0,金币,15000,爱丽速子的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10126,9000,0,金币,5000,双涡轮的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10127,9000,0,金币,15000,第一红宝的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10128,9000,0,金币,15000,樱花桂冠的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10129,9000,0,金币,15000,菱奇宝的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10130,9000,0,金币,15000,菱亚马逊的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10131,9000,0,金币,15000,西野花的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10132,9000,0,金币,15000,青竹回忆的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10133,9000,0,金币,15000,岛川乔丹的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10134,9000,0,金币,15000,天狼星象征的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10135,9000,0,金币,15000,无声铃鹿的碎片,1,2026-08-20 21:00:00,2050-08-01 15:59:59
10220,9000,0,金币,2000,闹钟,1,2017-05-31 16:00:00,2050-08-01 15:59:59
10221,9000,0,金币,5000,干劲满溢甜点,1,2017-05-31 16:00:00,2050-08-01 15:59:59
10226,9000,0,金币,1000,短距离跑鞋,3,2017-05-31 16:00:00,2050-08-01 15:59:59
10227,9000,0,金币,1000,英里跑鞋,3,2017-05-31 16:00:00,2050-08-01 15:59:59
10228,9000,0,金币,1000,中距离跑鞋,3,2017-05-31 16:00:00,2050-08-01 15:59:59
10229,9000,0,金币,1000,长距离跑鞋,3,2017-05-31 16:00:00,2050-08-01 15:59:59
10230,9000,0,金币,1000,泥地跑鞋,3,2017-05-31 16:00:00,2050-08-01 15:59:59
10232,9000,0,金币,3000,协助积分,500,2017-05-31 16:00:00,2050-08-01 15:59:59
10300,9000,0,金币,5000,二月锦标赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10301,9000,0,金币,5000,中京短途赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10302,9000,0,金币,5000,大阪杯优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10303,9000,0,金币,5000,樱花奖优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10304,9000,0,金币,5000,皋月奖优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10305,9000,0,金币,5000,天王奖（春）优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10306,9000,0,金币,5000,广播协会英里杯优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10307,9000,0,金币,5000,维多利亚英里赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10308,9000,0,金币,5000,奥克斯优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10309,9000,0,金币,5000,全国德比优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10310,9000,0,金币,5000,东京英里赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10311,9000,0,金币,5000,宝冢纪念优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10312,9000,0,金币,5000,短途者锦标赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10313,9000,0,金币,5000,秋华奖优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10314,9000,0,金币,5000,菊花奖优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10315,9000,0,金币,5000,天王奖（秋）优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10316,9000,0,金币,5000,英里冠军赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10317,9000,0,金币,5000,伊丽莎白女王杯优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10318,9000,0,金币,5000,全国杯优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10319,9000,0,金币,5000,全国冠军杯优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10320,9000,0,金币,5000,阪神初级少女杯赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10321,9000,0,金币,5000,朝日杯未来锦标赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10322,9000,0,金币,5000,中山大奖赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10323,9000,0,金币,5000,希望锦标赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10324,9000,0,金币,5000,全国泥地德比优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10325,9000,0,金币,5000,全国育成杯短途赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10326,9000,0,金币,5000,全国育成杯经典赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10327,9000,0,金币,5000,全国育成杯女士经典赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10328,9000,0,金币,5000,帝王奖优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10329,9000,0,金币,5000,东京盛典赛优胜锦旗,1,2021-08-16 04:00:00,2050-08-01 15:59:59
10330,9000,0,金币,5000,川崎纪念优胜锦旗,1,2022-08-19 04:00:00,2050-08-01 15:59:59
10331,9000,0,金币,5000,全国初级优俊优胜锦旗,1,2022-08-19 04:00:00,2050-08-01 15:59:59
10332,9000,0,金币,5000,柏市纪念优胜锦旗,1,2022-08-19 04:00:00,2050-08-01 15:59:59
10333,9000,0,金币,5000,英里冠军南部杯优胜锦旗,1,2022-08-19 04:00:00,2050-08-01 15:59:59
11000,10000,1,彩虹结晶片,20,彩虹解锁结晶,1,2021-09-21 04:00:00,2050-08-17 15:59:59
11001,10001,2,金结晶片,20,金解锁结晶,1,2021-09-21 04:00:00,2050-08-17 15:59:59
12000,11000,1,考试币,2000,宝石,150,2025-07-21 04:00:00,2025-08-01 03:59:59
12001,11000,2,考试币,10000,彩虹结晶片,1,2025-07-21 04:00:00,2025-08-01 03:59:59
12002,11000,3,考试币,5000,金结晶片,1,2025-07-21 04:00:00,2025-08-01 03:59:59
12003,11000,4,考试币,2000,养成优俊少女招募券,1,2025-07-21 04:00:00,2025-08-01 03:59:59
12004,11000,5,考试币,2000,协助卡招募券,1,2025-07-21 04:00:00,2025-08-01 03:59:59
12005,11000,6,考试币,500,大树快车的碎片,2,2025-07-21 04:00:00,2025-08-01 03:59:59
12006,11000,7,考试币,500,米浴的碎片,2,2025-07-21 04:00:00,2025-08-01 03:59:59
12007,11000,8,考试币,500,待兼福来的碎片,2,2025-07-21 04:00:00,2025-08-01 03:59:59
12008,11000,9,考试币,500,春乌菈菈的碎片,2,2025-07-21 04:00:00,2025-08-01 03:59:59
12009,11000,10,考试币,100,金币,3000,2025-07-21 04:00:00,2025-08-01 03:59:59
12010,11000,11,考试币,100,协助积分,1000,2025-07-21 04:00:00,2025-08-01 03:59:59
12011,11000,12,考试币,50,大阪杯优胜锦旗,1,2025-07-21 04:00:00,2025-08-01 03:59:59
12012,11000,13,考试币,50,宝冢纪念优胜锦旗,1,2025-07-21 04:00:00,2025-08-01 03:59:59
12013,11000,14,考试币,50,天王奖（秋）优胜锦旗,1,2025-07-21 04:00:00,2025-08-01 03:59:59
12014,11000,15,考试币,50,伊丽莎白女王杯优胜锦旗,1,2025-07-21 04:00:00,2025-08-01 03:59:59
12015,11000,16,考试币,50,全国杯优胜锦旗,1,2025-07-21 04:00:00,2025-08-01 03:59:59
12016,11000,17,考试币,50,希望锦标赛优胜锦旗,1,2025-07-21 04:00:00,2025-08-01 03:59:59
12017,11000,18,考试币,20,中距离跑鞋,1,2025-07-21 04:00:00,2025-08-01 03:59:59
12018,11001,1,考试币,1500,宝石,150,2025-09-24 04:00:00,2025-10-02 03:59:59
12019,11001,2,考试币,10000,彩虹结晶片,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12020,11001,3,考试币,5000,金结晶片,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12021,11001,4,考试币,1500,养成优俊少女招募券,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12022,11001,5,考试币,1500,协助卡招募券,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12023,11001,6,考试币,10000,稀有启发专业书,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12024,11001,7,考试币,8000,稀有启发书,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12025,11001,8,考试币,2000,启发专业书,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12026,11001,9,考试币,1000,启发书,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12027,11001,10,考试币,500,鲁道夫象征的碎片,2,2025-09-24 04:00:00,2025-10-02 03:59:59
12028,11001,11,考试币,500,成田白仁的碎片,2,2025-09-24 04:00:00,2025-10-02 03:59:59
12029,11001,12,考试币,500,玉藻十字的碎片,2,2025-09-24 04:00:00,2025-10-02 03:59:59
12030,11001,13,考试币,500,目白麦昆的碎片,2,2025-09-24 04:00:00,2025-10-02 03:59:59
12031,11001,14,考试币,100,金币,3000,2025-09-24 04:00:00,2025-10-02 03:59:59
12032,11001,15,考试币,100,协助积分,1000,2025-09-24 04:00:00,2025-10-02 03:59:59
12033,11001,16,考试币,50,天王奖（春）优胜锦旗,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12034,11001,17,考试币,50,皋月奖优胜锦旗,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12035,11001,18,考试币,50,菊花奖优胜锦旗,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12036,11001,19,考试币,50,宝冢纪念优胜锦旗,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12037,11001,20,考试币,50,中山大奖赛优胜锦旗,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12038,11001,21,考试币,50,全国德比优胜锦旗,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12039,11001,22,考试币,50,天王奖（秋）优胜锦旗,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12040,11001,23,考试币,20,全国杯优胜锦旗,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12041,11001,24,考试币,20,长距离跑鞋,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12042,11001,25,考试币,20,中距离跑鞋,1,2025-09-24 04:00:00,2025-10-02 03:59:59
12043,11002,1,考试币,1500,宝石,150,2026-01-19 04:00:00,2026-01-31 03:59:59
12044,11002,2,考试币,10000,彩虹结晶片,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12045,11002,3,考试币,5000,金结晶片,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12046,11002,4,考试币,1500,养成优俊少女招募券,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12047,11002,5,考试币,1500,协助卡招募券,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12048,11002,6,考试币,6000,稀有启发专业书,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12049,11002,7,考试币,4000,稀有启发书,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12050,11002,8,考试币,2000,启发专业书,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12051,11002,9,考试币,1000,启发书,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12052,11002,10,考试币,500,爱丽速子的碎片,2,2026-01-19 04:00:00,2026-01-31 03:59:59
12053,11002,11,考试币,500,无声铃鹿的碎片,2,2026-01-19 04:00:00,2026-01-31 03:59:59
12054,11002,12,考试币,500,醒目飞鹰的碎片,2,2026-01-19 04:00:00,2026-01-31 03:59:59
12055,11002,13,考试币,500,美浦波旁的碎片,2,2026-01-19 04:00:00,2026-01-31 03:59:59
12056,11002,14,考试币,100,金币,3000,2026-01-19 04:00:00,2026-01-31 03:59:59
12057,11002,15,考试币,100,协助积分,1000,2026-01-19 04:00:00,2026-01-31 03:59:59
12058,11002,16,考试币,50,皋月奖优胜锦旗,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12059,11002,17,考试币,50,全国德比优胜锦旗,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12060,11002,18,考试币,50,宝冢纪念优胜锦旗,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12061,11002,19,考试币,50,菊花奖优胜锦旗,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12062,11002,20,考试币,50,天王奖（秋）优胜锦旗,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12063,11002,21,考试币,50,朝日杯未来锦标赛优胜锦旗,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12064,11002,22,考试币,50,全国泥地德比优胜锦旗,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12065,11002,23,考试币,50,全国育成杯经典赛优胜锦旗,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12066,11002,22,考试币,50,帝王奖优胜锦旗,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12067,11002,23,考试币,50,东京盛典赛优胜锦旗,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12068,11002,24,考试币,20,英里跑鞋,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12069,11002,25,考试币,20,泥地跑鞋,1,2026-01-19 04:00:00,2026-01-31 03:59:59
12070,11003,1,考试币,1500,宝石,150,2026-06-11 04:00:00,2026-06-23 03:59:59
12071,11003,2,考试币,10000,彩虹结晶片,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12072,11003,3,考试币,5000,金结晶片,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12073,11003,4,考试币,5000,梦想光辉,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12074,11003,4,考试币,1500,养成优俊少女招募券,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12075,11003,5,考试币,1500,协助卡招募券,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12076,11003,6,考试币,1000,启发书,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12077,11003,7,考试币,2000,启发专业书,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12078,11003,8,考试币,4000,稀有启发书,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12079,11003,9,考试币,6000,稀有启发专业书,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12080,11003,10,考试币,100,金币,3000,2026-06-11 04:00:00,2026-06-23 03:59:59
12081,11003,11,考试币,100,协助积分,1000,2026-06-11 04:00:00,2026-06-23 03:59:59
12082,11003,12,考试币,50,二月锦标赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12083,11003,13,考试币,50,中京短途赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12084,11003,14,考试币,50,大阪杯优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12085,11003,15,考试币,50,樱花奖优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12086,11003,16,考试币,50,皋月奖优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12087,11003,17,考试币,50,天王奖（春）优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12088,11003,18,考试币,50,广播协会英里杯优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12089,11003,19,考试币,50,维多利亚英里赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12090,11003,20,考试币,50,奥克斯优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12091,11003,21,考试币,50,全国德比优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12092,11003,22,考试币,50,东京英里赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12093,11003,23,考试币,50,宝冢纪念优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12094,11003,24,考试币,50,短途者锦标赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12095,11003,25,考试币,50,秋华奖优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12096,11003,26,考试币,50,菊花奖优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12097,11003,27,考试币,50,天王奖（秋）优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12098,11003,28,考试币,50,英里冠军赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12099,11003,29,考试币,50,伊丽莎白女王杯优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12100,11003,30,考试币,50,全国杯优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12101,11003,31,考试币,50,全国冠军杯优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12102,11003,32,考试币,50,阪神初级少女杯赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12103,11003,33,考试币,50,朝日杯未来锦标赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12104,11003,34,考试币,50,中山大奖赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12105,11003,35,考试币,50,希望锦标赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12106,11003,36,考试币,50,全国泥地德比优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12107,11003,37,考试币,50,全国育成杯短途赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12108,11003,38,考试币,50,全国育成杯经典赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12109,11003,39,考试币,50,全国育成杯女士经典赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12110,11003,40,考试币,50,帝王奖优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12111,11003,41,考试币,50,东京盛典赛优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12112,11003,42,考试币,50,川崎纪念优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12113,11003,43,考试币,50,全国初级优俊优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12114,11003,44,考试币,50,柏市纪念优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12115,11003,45,考试币,50,英里冠军南部杯优胜锦旗,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12116,11003,46,考试币,20,短距离跑鞋,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12117,11003,47,考试币,20,英里跑鞋,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12118,11003,48,考试币,20,中距离跑鞋,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12119,11003,49,考试币,20,长距离跑鞋,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12120,11003,50,考试币,20,泥地跑鞋,1,2026-06-11 04:00:00,2026-06-23 03:59:59
12121,11004,1,考试币,1500,宝石,150,2026-08-31 04:00:00,2026-09-14 03:59:59
12122,11004,2,考试币,10000,彩虹结晶片,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12123,11004,3,考试币,5000,金结晶片,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12124,11004,4,考试币,500,梦想光辉,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12125,11004,5,考试币,1500,养成优俊少女招募券,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12126,11004,6,考试币,1500,协助卡招募券,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12127,11004,7,考试币,500,启发书,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12128,11004,8,考试币,1000,启发专业书,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12129,11004,9,考试币,2000,稀有启发书,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12130,11004,10,考试币,3000,稀有启发专业书,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12131,11004,11,考试币,500,黄金船的碎片,2,2026-08-31 04:00:00,2026-09-14 03:59:59
12132,11004,12,考试币,500,神鹰的碎片,2,2026-08-31 04:00:00,2026-09-14 03:59:59
12133,11004,13,考试币,500,曼城茶座的碎片,2,2026-08-31 04:00:00,2026-09-14 03:59:59
12134,11004,14,考试币,500,中山庆典的碎片,2,2026-08-31 04:00:00,2026-09-14 03:59:59
12135,11004,15,考试币,500,里见光钻的碎片,2,2026-08-31 04:00:00,2026-09-14 03:59:59
12136,11004,16,考试币,500,天狼星象征的碎片,2,2026-08-31 04:00:00,2026-09-14 03:59:59
12137,11004,17,考试币,100,金币,3000,2026-08-31 04:00:00,2026-09-14 03:59:59
12138,11004,18,考试币,100,协助积分,1000,2026-08-31 04:00:00,2026-09-14 03:59:59
12139,11004,19,考试币,50,二月锦标赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12140,11004,20,考试币,50,中京短途赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12141,11004,21,考试币,50,大阪杯优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12142,11004,22,考试币,50,樱花奖优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12143,11004,23,考试币,50,皋月奖优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12144,11004,24,考试币,50,天王奖（春）优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12145,11004,25,考试币,50,广播协会英里杯优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12146,11004,26,考试币,50,维多利亚英里赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12147,11004,27,考试币,50,奥克斯优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12148,11004,28,考试币,50,全国德比优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12149,11004,29,考试币,50,东京英里赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12150,11004,30,考试币,50,宝冢纪念优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12151,11004,31,考试币,50,短途者锦标赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12152,11004,32,考试币,50,秋华奖优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12153,11004,33,考试币,50,菊花奖优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12154,11004,34,考试币,50,天王奖（秋）优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12155,11004,35,考试币,50,英里冠军赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12156,11004,36,考试币,50,伊丽莎白女王杯优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12157,11004,37,考试币,50,全国杯优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12158,11004,38,考试币,50,全国冠军杯优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12159,11004,39,考试币,50,阪神初级少女杯赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12160,11004,40,考试币,50,朝日杯未来锦标赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12161,11004,41,考试币,50,中山大奖赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12162,11004,42,考试币,50,希望锦标赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12163,11004,43,考试币,50,全国泥地德比优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12164,11004,44,考试币,50,全国育成杯短途赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12165,11004,45,考试币,50,全国育成杯经典赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12166,11004,46,考试币,50,全国育成杯女士经典赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12167,11004,47,考试币,50,帝王奖优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12168,11004,48,考试币,50,东京盛典赛优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
12169,11004,49,考试币,50,川崎纪念优胜锦旗,1,2026-08-31 04:00:00,2026-09-14 03:59:59
