Event Name,Item Name,Total Num
甜蜜回忆·下午茶时光,天王奖（秋）优胜锦旗,2
甜蜜回忆·下午茶时光,稀有启发专业书,1
甜蜜回忆·下午茶时光,朝日杯未来锦标赛优胜锦旗,2
甜蜜回忆·下午茶时光,轮盘币,600
甜蜜回忆·下午茶时光,活动积分,147000
甜蜜回忆·下午茶时光,Item_310122,1
Leap into a New World!,好友积分,2100
Leap into a New World!,金币,330000
Leap into a New World!,协助积分,116000
Leap into a New World!,闹钟,24
Leap into a New World!,启发书,10
Leap into a New World!,启发专业书,6
Leap into a New World!,能量饮料30,4
Leap into a New World!,干劲满溢甜点,3
Leap into a New World!,迷你胡萝卜果冻,2
Leap into a New World!,宝石,1500
Leap into a New World!,协助卡招募券,2
Leap into a New World!,梦想光辉,3
Leap into a New World!,女神像,20
Leap into a New World!,皋月奖优胜锦旗,2
Leap into a New World!,养成优俊少女招募券,2
Leap into a New World!,中山大奖赛优胜锦旗,2
Leap into a New World!,稀有启发书,2
Leap into a New World!,全国德比优胜锦旗,2
Leap into a New World!,彩虹结晶片,3
Leap into a New World!,天王奖（秋）优胜锦旗,2
Leap into a New World!,菊花奖优胜锦旗,2
Leap into a New World!,[高举熊熊燃烧的灯火]葛城荣主,1
Leap into a New World!,希望锦标赛优胜锦旗,2
Leap into a New World!,稀有启发专业书,1
Leap into a New World!,大阪杯优胜锦旗,2
Leap into a New World!,轮盘币,600
Leap into a New World!,活动积分,147000
Leap into a New World!,Item_310123,1
惟由君故，方使我怜,好友积分,2100
惟由君故，方使我怜,金币,320000
惟由君故，方使我怜,协助积分,116000
惟由君故，方使我怜,闹钟,24
惟由君故，方使我怜,启发书,10
惟由君故，方使我怜,启发专业书,6
惟由君故，方使我怜,能量饮料30,4
惟由君故，方使我怜,干劲满溢甜点,3
惟由君故，方使我怜,迷你胡萝卜果冻,2
惟由君故，方使我怜,宝石,1500
惟由君故，方使我怜,协助卡招募券,2
惟由君故，方使我怜,梦想光辉,3
惟由君故，方使我怜,女神像,20
惟由君故，方使我怜,大阪杯优胜锦旗,2
惟由君故，方使我怜,养成优俊少女招募券,2
惟由君故，方使我怜,皋月奖优胜锦旗,2
惟由君故，方使我怜,稀有启发书,2
惟由君故，方使我怜,全国德比优胜锦旗,2
惟由君故，方使我怜,彩虹结晶片,3
惟由君故，方使我怜,东京英里赛优胜锦旗,2
惟由君故，方使我怜,天王奖（秋）优胜锦旗,2
惟由君故，方使我怜,[比翼的华尔兹]东海帝王,1
惟由君故，方使我怜,全国杯优胜锦旗,2
惟由君故，方使我怜,稀有启发专业书,1
惟由君故，方使我怜,朝日杯未来锦标赛优胜锦旗,2
惟由君故，方使我怜,轮盘币,600
惟由君故，方使我怜,活动积分,147000
惟由君故，方使我怜,Item_310124,1
神机妙算？！春日！激战魔鬼躲避球,好友积分,2100
神机妙算？！春日！激战魔鬼躲避球,金币,320000
神机妙算？！春日！激战魔鬼躲避球,协助积分,116000
神机妙算？！春日！激战魔鬼躲避球,闹钟,24
神机妙算？！春日！激战魔鬼躲避球,启发书,10
神机妙算？！春日！激战魔鬼躲避球,启发专业书,6
神机妙算？！春日！激战魔鬼躲避球,能量饮料30,4
神机妙算？！春日！激战魔鬼躲避球,干劲满溢甜点,3
神机妙算？！春日！激战魔鬼躲避球,迷你胡萝卜果冻,2
神机妙算？！春日！激战魔鬼躲避球,宝石,1500
神机妙算？！春日！激战魔鬼躲避球,协助卡招募券,2
神机妙算？！春日！激战魔鬼躲避球,梦想光辉,3
神机妙算？！春日！激战魔鬼躲避球,女神像,20
神机妙算？！春日！激战魔鬼躲避球,短途者锦标赛优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,养成优俊少女招募券,2
神机妙算？！春日！激战魔鬼躲避球,全国德比优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,稀有启发书,2
神机妙算？！春日！激战魔鬼躲避球,英里冠军赛优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,彩虹结晶片,3
神机妙算？！春日！激战魔鬼躲避球,天王奖（春）优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,广播协会英里杯优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,[终抵之处的风景]生野狄杜斯,1
神机妙算？！春日！激战魔鬼躲避球,菊花奖优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,稀有启发专业书,1
神机妙算？！春日！激战魔鬼躲避球,东京英里赛优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,轮盘币,600
神机妙算？！春日！激战魔鬼躲避球,活动积分,147000
神机妙算？！春日！激战魔鬼躲避球,Item_310125,1
宣誓，向奋战的你求婚,好友积分,2100
宣誓，向奋战的你求婚,金币,320000
宣誓，向奋战的你求婚,协助积分,116000
宣誓，向奋战的你求婚,闹钟,24
宣誓，向奋战的你求婚,启发书,10
宣誓，向奋战的你求婚,启发专业书,6
宣誓，向奋战的你求婚,能量饮料30,4
宣誓，向奋战的你求婚,干劲满溢甜点,3
宣誓，向奋战的你求婚,迷你胡萝卜果冻,2
宣誓，向奋战的你求婚,宝石,1500
宣誓，向奋战的你求婚,协助卡招募券,2
宣誓，向奋战的你求婚,梦想光辉,3
宣誓，向奋战的你求婚,女神像,20
宣誓，向奋战的你求婚,短途者锦标赛优胜锦旗,2
宣誓，向奋战的你求婚,养成优俊少女招募券,2
宣誓，向奋战的你求婚,伊丽莎白女王杯优胜锦旗,2
宣誓，向奋战的你求婚,稀有启发书,2
宣誓，向奋战的你求婚,英里冠军赛优胜锦旗,2
宣誓，向奋战的你求婚,彩虹结晶片,3
宣誓，向奋战的你求婚,阪神初级少女杯赛优胜锦旗,2
宣誓，向奋战的你求婚,全国杯优胜锦旗,2
宣誓，向奋战的你求婚,[点燃心火！！]伏特加,1
宣誓，向奋战的你求婚,中山大奖赛优胜锦旗,2
宣誓，向奋战的你求婚,稀有启发专业书,1
宣誓，向奋战的你求婚,樱花奖优胜锦旗,2
宣誓，向奋战的你求婚,轮盘币,600
宣誓，向奋战的你求婚,活动积分,147000
宣誓，向奋战的你求婚,Item_310126,1
#summer #besties,好友积分,2100
#summer #besties,金币,320000
#summer #besties,协助积分,116000
#summer #besties,闹钟,24
#summer #besties,启发书,10
#summer #besties,启发专业书,6
#summer #besties,能量饮料30,4
#summer #besties,干劲满溢甜点,3
#summer #besties,迷你胡萝卜果冻,2
#summer #besties,宝石,1500
#summer #besties,协助卡招募券,2
#summer #besties,梦想光辉,3
#summer #besties,女神像,20
#summer #besties,中京短途赛优胜锦旗,2
#summer #besties,养成优俊少女招募券,2
#summer #besties,希望锦标赛优胜锦旗,2
#summer #besties,稀有启发书,2
#summer #besties,短途者锦标赛优胜锦旗,2
#summer #besties,彩虹结晶片,3
#summer #besties,天王奖（秋）优胜锦旗,2
#summer #besties,东京英里赛优胜锦旗,2
#summer #besties,[#夏天 #全新的我]大拓太阳神,1
#summer #besties,全国杯优胜锦旗,2
#summer #besties,稀有启发专业书,1
#summer #besties,宝冢纪念优胜锦旗,2
#summer #besties,轮盘币,600
#summer #besties,活动积分,147000
#summer #besties,Item_310127,1
夏阳碧空，煦日无风,好友积分,2100
夏阳碧空，煦日无风,金币,320000
夏阳碧空，煦日无风,协助积分,116000
夏阳碧空，煦日无风,闹钟,24
夏阳碧空，煦日无风,启发书,10
夏阳碧空，煦日无风,启发专业书,6
夏阳碧空，煦日无风,能量饮料30,4
夏阳碧空，煦日无风,干劲满溢甜点,3
夏阳碧空，煦日无风,迷你胡萝卜果冻,2
夏阳碧空，煦日无风,宝石,1500
夏阳碧空，煦日无风,协助卡招募券,2
夏阳碧空，煦日无风,梦想光辉,3
夏阳碧空，煦日无风,女神像,20
夏阳碧空，煦日无风,皋月奖优胜锦旗,2
夏阳碧空，煦日无风,养成优俊少女招募券,2
夏阳碧空，煦日无风,天王奖（秋）优胜锦旗,2
夏阳碧空，煦日无风,稀有启发书,2
夏阳碧空，煦日无风,中山大奖赛优胜锦旗,2
夏阳碧空，煦日无风,彩虹结晶片,3
夏阳碧空，煦日无风,大阪杯优胜锦旗,2
夏阳碧空，煦日无风,全国德比优胜锦旗,2
夏阳碧空，煦日无风,[Seaside Bloom]气槽,1
夏阳碧空，煦日无风,回忆书签,1
夏阳碧空，煦日无风,稀有启发专业书,4
夏阳碧空，煦日无风,英里冠军赛优胜锦旗,2
夏阳碧空，煦日无风,轮盘币,600
夏阳碧空，煦日无风,活动积分,147000
夏阳碧空，煦日无风,Item_310128,1
将离别缀合成诗,好友积分,2100
将离别缀合成诗,金币,320000
将离别缀合成诗,协助积分,116000
将离别缀合成诗,闹钟,24
将离别缀合成诗,启发书,20
将离别缀合成诗,启发专业书,10
将离别缀合成诗,能量饮料30,4
将离别缀合成诗,干劲满溢甜点,3
将离别缀合成诗,迷你胡萝卜果冻,2
将离别缀合成诗,宝石,1500
将离别缀合成诗,协助卡招募券,2
将离别缀合成诗,梦想光辉,40
将离别缀合成诗,女神像,20
将离别缀合成诗,皋月奖优胜锦旗,2
将离别缀合成诗,养成优俊少女招募券,2
将离别缀合成诗,天王奖（春）优胜锦旗,2
将离别缀合成诗,稀有启发书,10
将离别缀合成诗,菊花奖优胜锦旗,2
将离别缀合成诗,彩虹结晶片,3
将离别缀合成诗,中山大奖赛优胜锦旗,2
将离别缀合成诗,天王奖（秋）优胜锦旗,2
将离别缀合成诗,[Hello my clover]美妙姿势,1
将离别缀合成诗,回忆书签,1
将离别缀合成诗,稀有启发专业书,4
将离别缀合成诗,全国杯优胜锦旗,2
将离别缀合成诗,轮盘币,600
将离别缀合成诗,活动积分,147000
将离别缀合成诗,Item_310129,1
秋日寂寥，编缀思绪,好友积分,2100
秋日寂寥，编缀思绪,金币,320000
秋日寂寥，编缀思绪,协助积分,116000
秋日寂寥，编缀思绪,闹钟,24
秋日寂寥，编缀思绪,启发书,20
秋日寂寥，编缀思绪,启发专业书,10
秋日寂寥，编缀思绪,能量饮料30,4
秋日寂寥，编缀思绪,干劲满溢甜点,3
秋日寂寥，编缀思绪,迷你胡萝卜果冻,2
秋日寂寥，编缀思绪,宝石,1500
秋日寂寥，编缀思绪,协助卡招募券,2
秋日寂寥，编缀思绪,梦想光辉,40
秋日寂寥，编缀思绪,女神像,20
秋日寂寥，编缀思绪,奥克斯优胜锦旗,2
秋日寂寥，编缀思绪,养成优俊少女招募券,2
秋日寂寥，编缀思绪,天王奖（春）优胜锦旗,2
秋日寂寥，编缀思绪,稀有启发书,10
秋日寂寥，编缀思绪,秋华奖优胜锦旗,2
秋日寂寥，编缀思绪,彩虹结晶片,3
秋日寂寥，编缀思绪,中山大奖赛优胜锦旗,2
秋日寂寥，编缀思绪,菊花奖优胜锦旗,2
秋日寂寥，编缀思绪,[啊啊，好开心，好开心啊！]春乌菈菈,1
秋日寂寥，编缀思绪,回忆书签,1
秋日寂寥，编缀思绪,稀有启发专业书,4
秋日寂寥，编缀思绪,宝冢纪念优胜锦旗,2
秋日寂寥，编缀思绪,轮盘币,600
秋日寂寥，编缀思绪,活动积分,147000
秋日寂寥，编缀思绪,Item_310130,1
A Gleaming Mejiro Gala,好友积分,2100
A Gleaming Mejiro Gala,金币,320000
A Gleaming Mejiro Gala,协助积分,116000
A Gleaming Mejiro Gala,闹钟,24
A Gleaming Mejiro Gala,启发书,20
A Gleaming Mejiro Gala,启发专业书,10
A Gleaming Mejiro Gala,能量饮料30,4
A Gleaming Mejiro Gala,干劲满溢甜点,3
A Gleaming Mejiro Gala,迷你胡萝卜果冻,2
A Gleaming Mejiro Gala,宝石,1500
A Gleaming Mejiro Gala,协助卡招募券,2
A Gleaming Mejiro Gala,梦想光辉,40
A Gleaming Mejiro Gala,女神像,20
A Gleaming Mejiro Gala,天王奖（春）优胜锦旗,2
A Gleaming Mejiro Gala,养成优俊少女招募券,2
A Gleaming Mejiro Gala,全国德比优胜锦旗,2
A Gleaming Mejiro Gala,稀有启发书,10
A Gleaming Mejiro Gala,菊花奖优胜锦旗,2
A Gleaming Mejiro Gala,彩虹结晶片,3
A Gleaming Mejiro Gala,全国杯优胜锦旗,2
A Gleaming Mejiro Gala,希望锦标赛优胜锦旗,2
A Gleaming Mejiro Gala,[精心挑选，饱含心意]目白莱恩,1
A Gleaming Mejiro Gala,回忆书签,1
A Gleaming Mejiro Gala,稀有启发专业书,4
A Gleaming Mejiro Gala,中山大奖赛优胜锦旗,2
A Gleaming Mejiro Gala,轮盘币,600
A Gleaming Mejiro Gala,活动积分,147000
A Gleaming Mejiro Gala,Item_310131,1
我也要成为万众之……,好友积分,2100
我也要成为万众之……,金币,320000
我也要成为万众之……,协助积分,116000
我也要成为万众之……,闹钟,24
我也要成为万众之……,启发书,20
我也要成为万众之……,启发专业书,10
我也要成为万众之……,能量饮料30,4
我也要成为万众之……,干劲满溢甜点,3
我也要成为万众之……,迷你胡萝卜果冻,2
我也要成为万众之……,宝石,1500
我也要成为万众之……,协助卡招募券,2
我也要成为万众之……,梦想光辉,40
我也要成为万众之……,女神像,20
我也要成为万众之……,天王奖（春）优胜锦旗,2
我也要成为万众之……,养成优俊少女招募券,2
我也要成为万众之……,菊花奖优胜锦旗,2
我也要成为万众之……,稀有启发书,10
我也要成为万众之……,全国杯优胜锦旗,2
我也要成为万众之……,彩虹结晶片,3
我也要成为万众之……,中山大奖赛优胜锦旗,2
我也要成为万众之……,天王奖（秋）优胜锦旗,2
我也要成为万众之……,[齐唱万众之歌]双涡轮,1
我也要成为万众之……,回忆书签,1
我也要成为万众之……,稀有启发专业书,4
我也要成为万众之……,[今后也将延续！]不断缔造传奇的人们,1
我也要成为万众之……,轮盘币,600
我也要成为万众之……,活动积分,147000
我也要成为万众之……,Item_310132,1
欢迎您嘞！温馨和睦幸味庵,好友积分,2100
欢迎您嘞！温馨和睦幸味庵,金币,320000
欢迎您嘞！温馨和睦幸味庵,协助积分,116000
欢迎您嘞！温馨和睦幸味庵,闹钟,24
欢迎您嘞！温馨和睦幸味庵,启发书,20
欢迎您嘞！温馨和睦幸味庵,启发专业书,10
欢迎您嘞！温馨和睦幸味庵,能量饮料30,4
欢迎您嘞！温馨和睦幸味庵,干劲满溢甜点,3
欢迎您嘞！温馨和睦幸味庵,迷你胡萝卜果冻,2
欢迎您嘞！温馨和睦幸味庵,宝石,1500
欢迎您嘞！温馨和睦幸味庵,协助卡招募券,2
欢迎您嘞！温馨和睦幸味庵,梦想光辉,40
欢迎您嘞！温馨和睦幸味庵,女神像,20
欢迎您嘞！温馨和睦幸味庵,天王奖（春）优胜锦旗,2
欢迎您嘞！温馨和睦幸味庵,养成优俊少女招募券,2
欢迎您嘞！温馨和睦幸味庵,樱花奖优胜锦旗,2
欢迎您嘞！温馨和睦幸味庵,稀有启发书,10
欢迎您嘞！温馨和睦幸味庵,菊花奖优胜锦旗,2
欢迎您嘞！温馨和睦幸味庵,彩虹结晶片,3
欢迎您嘞！温馨和睦幸味庵,奥克斯优胜锦旗,2
欢迎您嘞！温馨和睦幸味庵,伊丽莎白女王杯优胜锦旗,2
欢迎您嘞！温馨和睦幸味庵,[冲吧，时尚达人！]北方飞翔,1
欢迎您嘞！温馨和睦幸味庵,回忆书签,1
欢迎您嘞！温馨和睦幸味庵,稀有启发专业书,4
欢迎您嘞！温馨和睦幸味庵,中山大奖赛优胜锦旗,2
欢迎您嘞！温馨和睦幸味庵,轮盘币,600
欢迎您嘞！温馨和睦幸味庵,活动积分,147000
欢迎您嘞！温馨和睦幸味庵,Item_310133,1
