disp_order,item_id,start_date,end_date,id,item_num,item_text,mission_text
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311477,30,宝石,チーム競技場を\n90600回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311478,30,宝石,チーム競技場を\n90800回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311479,30,宝石,チーム競技場を\n91000回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311480,30,宝石,チーム競技場を\n91200回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311481,30,宝石,チーム競技場を\n91400回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311482,30,宝石,チーム競技場を\n91600回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311483,30,宝石,チーム競技場を\n91800回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311484,30,宝石,チーム競技場を\n92000回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311485,30,宝石,チーム競技場を\n92200回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311486,30,宝石,チーム競技場を\n92400回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311487,30,宝石,チーム競技場を\n92600回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311488,30,宝石,チーム競技場を\n92800回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311489,30,宝石,チーム競技場を\n93000回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311490,30,宝石,チーム競技場を\n93200回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311491,30,宝石,チーム競技場を\n93400回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311492,30,宝石,チーム競技場を\n93600回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311493,30,宝石,チーム競技場を\n93800回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311494,30,宝石,チーム競技場を\n94000回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311495,30,宝石,チーム競技場を\n94200回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311496,30,宝石,チーム競技場を\n94400回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311497,30,宝石,チーム競技場を\n94600回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311498,30,宝石,チーム競技場を\n94800回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311499,30,宝石,チーム競技場を\n95000回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311500,30,宝石,チーム競技場を\n95200回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311501,30,宝石,チーム競技場を\n95400回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311502,30,宝石,チーム競技場を\n95600回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311503,30,宝石,チーム競技場を\n95800回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311504,30,宝石,チーム競技場を\n96000回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311505,30,宝石,チーム競技場を\n96200回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311506,30,宝石,チーム競技場を\n96400回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311507,30,宝石,チーム競技場を\n96600回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311508,30,宝石,チーム競技場を\n96800回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311509,30,宝石,チーム競技場を\n97000回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311510,30,宝石,チーム競技場を\n97200回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311511,30,宝石,チーム競技場を\n97400回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311512,30,宝石,チーム競技場を\n97600回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311513,30,宝石,チーム競技場を\n97800回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311514,30,宝石,チーム競技場を\n98000回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311515,30,宝石,チーム競技場を\n98200回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311516,30,宝石,チーム競技場を\n98400回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311517,30,宝石,チーム競技場を\n98600回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311518,30,宝石,チーム競技場を\n98800回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311519,30,宝石,チーム競技場を\n99000回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311520,30,宝石,チーム競技場を\n99200回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311521,30,宝石,チーム競技場を\n99400回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311522,30,宝石,チーム競技場を\n99600回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311523,30,宝石,チーム競技場を\n99800回プレイしよう
900,43,2024/03/29 12:00:00,2050/01/01 4:59:59,311524,30,宝石,チーム競技場を\n100000回プレイしよう
12,43,2022/02/14 12:00:00,2050/01/01 4:59:59,312000,30,宝石,参与1次\n自定义对战
13,43,2022/02/14 12:00:00,2050/01/01 4:59:59,313000,30,宝石,进行1次练习
14,59,2022/02/14 12:00:00,2050/01/01 4:59:59,314000,10000,金币,设置1人\n为练习搭档
700,32,2017/07/01 1:00:00,2050/01/01 4:59:59,320000,2,能量饮料30,提高1次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320001,30,宝石,提高3次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320002,30,宝石,提高5次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320003,30,宝石,提高10次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320004,30,宝石,提高15次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320005,30,宝石,提高20次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320006,30,宝石,提高25次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320007,30,宝石,提高30次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320008,30,宝石,提高35次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320009,30,宝石,提高40次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320010,50,宝石,提高45次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320011,50,宝石,提高50次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320012,50,宝石,提高55次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320013,50,宝石,提高60次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320014,50,宝石,提高65次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320015,50,宝石,提高70次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320016,50,宝石,提高75次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320017,50,宝石,提高80次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320018,50,宝石,提高85次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320019,50,宝石,提高90次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320020,50,宝石,提高95次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320021,50,宝石,提高100次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320022,50,宝石,提高105次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320023,50,宝石,提高110次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320024,50,宝石,提高115次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320025,50,宝石,提高120次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320026,50,宝石,提高125次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320027,50,宝石,提高130次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320028,50,宝石,提高135次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320029,50,宝石,提高140次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320030,50,宝石,提高145次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320031,50,宝石,提高150次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320032,50,宝石,提高155次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320033,50,宝石,提高160次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320034,50,宝石,提高165次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320035,50,宝石,提高170次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320036,50,宝石,提高175次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320037,50,宝石,提高180次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320038,50,宝石,提高185次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320039,50,宝石,提高190次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320040,50,宝石,提高195次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320041,50,宝石,提高200次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320042,50,宝石,提高205次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320043,50,宝石,提高210次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320044,50,宝石,提高215次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320045,50,宝石,提高220次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320046,50,宝石,提高225次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320047,50,宝石,提高230次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320048,50,宝石,提高235次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320049,50,宝石,提高240次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320050,50,宝石,提高245次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320051,50,宝石,提高250次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320052,50,宝石,提高255次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320053,50,宝石,提高260次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320054,50,宝石,提高265次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320055,50,宝石,提高270次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320056,50,宝石,提高275次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320057,50,宝石,提高280次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320058,50,宝石,提高285次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320059,50,宝石,提高290次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320060,50,宝石,提高295次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320061,50,宝石,提高300次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320062,50,宝石,提高305次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320063,50,宝石,提高310次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320064,50,宝石,提高315次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320065,50,宝石,提高320次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320066,50,宝石,提高325次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320067,50,宝石,提高330次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320068,50,宝石,提高335次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320069,50,宝石,提高340次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320070,50,宝石,提高345次养成优俊少女的\n觉醒等级
700,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320071,50,宝石,提高350次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320072,50,宝石,提高355次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320073,50,宝石,提高360次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320074,50,宝石,提高365次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320075,50,宝石,提高370次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320076,50,宝石,提高375次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320077,50,宝石,提高380次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320078,50,宝石,提高385次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320079,50,宝石,提高390次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320080,50,宝石,提高395次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320081,50,宝石,提高400次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320082,50,宝石,提高405次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320083,50,宝石,提高410次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320084,50,宝石,提高415次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320085,50,宝石,提高420次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320086,50,宝石,提高425次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320087,50,宝石,提高430次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320088,50,宝石,提高435次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320089,50,宝石,提高440次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320090,50,宝石,提高445次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320091,50,宝石,提高450次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320092,50,宝石,提高455次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320093,50,宝石,提高460次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320094,50,宝石,提高465次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320095,50,宝石,提高470次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320096,50,宝石,提高475次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320097,50,宝石,提高480次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320098,50,宝石,提高485次养成优俊少女的\n觉醒等级
700,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320099,50,宝石,提高490次养成优俊少女的\n觉醒等级
710,32,2017/07/01 1:00:00,2050/01/01 4:59:59,320100,2,能量饮料30,通过才能开花\n提高养成优俊少女★数1次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320101,30,宝石,通过才能开花\n提高养成优俊少女★数3次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320102,30,宝石,通过才能开花\n提高养成优俊少女★数5次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320103,30,宝石,通过才能开花\n提高养成优俊少女★数10次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320104,30,宝石,通过才能开花\n提高养成优俊少女★数15次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320105,50,宝石,通过才能开花\n提高养成优俊少女★数20次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320106,50,宝石,通过才能开花\n提高养成优俊少女★数25次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320107,50,宝石,通过才能开花\n提高养成优俊少女★数30次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320108,50,宝石,通过才能开花\n提高养成优俊少女★数35次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320109,50,宝石,通过才能开花\n提高养成优俊少女★数40次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320110,50,宝石,通过才能开花\n提高养成优俊少女★数45次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320111,50,宝石,通过才能开花\n提高养成优俊少女★数50次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320112,50,宝石,通过才能开花\n提高养成优俊少女★数55次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320113,50,宝石,通过才能开花\n提高养成优俊少女★数60次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320114,50,宝石,通过才能开花\n提高养成优俊少女★数65次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320115,50,宝石,通过才能开花\n提高养成优俊少女★数70次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320116,50,宝石,通过才能开花\n提高养成优俊少女★数75次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320117,50,宝石,通过才能开花\n提高养成优俊少女★数80次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320118,50,宝石,通过才能开花\n提高养成优俊少女★数85次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320119,50,宝石,通过才能开花\n提高养成优俊少女★数90次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320120,50,宝石,通过才能开花\n提高养成优俊少女★数95次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320121,50,宝石,通过才能开花\n提高养成优俊少女★数100次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320122,50,宝石,通过才能开花\n提高养成优俊少女★数105次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320123,50,宝石,通过才能开花\n提高养成优俊少女★数110次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320124,50,宝石,通过才能开花\n提高养成优俊少女★数115次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320125,50,宝石,通过才能开花\n提高养成优俊少女★数120次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320126,50,宝石,通过才能开花\n提高养成优俊少女★数125次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320127,50,宝石,通过才能开花\n提高养成优俊少女★数130次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320128,50,宝石,通过才能开花\n提高养成优俊少女★数135次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320129,50,宝石,通过才能开花\n提高养成优俊少女★数140次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320130,50,宝石,通过才能开花\n提高养成优俊少女★数145次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320131,50,宝石,通过才能开花\n提高养成优俊少女★数150次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320132,50,宝石,通过才能开花\n提高养成优俊少女★数155次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320133,50,宝石,通过才能开花\n提高养成优俊少女★数160次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320134,50,宝石,通过才能开花\n提高养成优俊少女★数165次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320135,50,宝石,通过才能开花\n提高养成优俊少女★数170次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320136,50,宝石,通过才能开花\n提高养成优俊少女★数175次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320137,50,宝石,通过才能开花\n提高养成优俊少女★数180次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320138,50,宝石,通过才能开花\n提高养成优俊少女★数185次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320139,50,宝石,通过才能开花\n提高养成优俊少女★数190次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320140,50,宝石,通过才能开花\n提高养成优俊少女★数195次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320141,50,宝石,通过才能开花\n提高养成优俊少女★数200次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320142,50,宝石,通过才能开花\n提高养成优俊少女★数205次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320143,50,宝石,通过才能开花\n提高养成优俊少女★数210次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320144,50,宝石,通过才能开花\n提高养成优俊少女★数215次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320145,50,宝石,通过才能开花\n提高养成优俊少女★数220次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320146,50,宝石,通过才能开花\n提高养成优俊少女★数225次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320147,50,宝石,通过才能开花\n提高养成优俊少女★数230次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320148,50,宝石,通过才能开花\n提高养成优俊少女★数235次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320149,50,宝石,通过才能开花\n提高养成优俊少女★数240次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320150,50,宝石,通过才能开花\n提高养成优俊少女★数245次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320151,50,宝石,通过才能开花\n提高养成优俊少女★数250次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320152,50,宝石,通过才能开花\n提高养成优俊少女★数255次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320153,50,宝石,通过才能开花\n提高养成优俊少女★数260次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320154,50,宝石,通过才能开花\n提高养成优俊少女★数265次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320155,50,宝石,通过才能开花\n提高养成优俊少女★数270次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320156,50,宝石,通过才能开花\n提高养成优俊少女★数275次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320157,50,宝石,通过才能开花\n提高养成优俊少女★数280次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320158,50,宝石,通过才能开花\n提高养成优俊少女★数285次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320159,50,宝石,通过才能开花\n提高养成优俊少女★数290次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320160,50,宝石,通过才能开花\n提高养成优俊少女★数295次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320161,50,宝石,通过才能开花\n提高养成优俊少女★数300次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320162,50,宝石,通过才能开花\n提高养成优俊少女★数305次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320163,50,宝石,通过才能开花\n提高养成优俊少女★数310次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320164,50,宝石,通过才能开花\n提高养成优俊少女★数315次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320165,50,宝石,通过才能开花\n提高养成优俊少女★数320次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320166,50,宝石,通过才能开花\n提高养成优俊少女★数325次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320167,50,宝石,通过才能开花\n提高养成优俊少女★数330次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320168,50,宝石,通过才能开花\n提高养成优俊少女★数335次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320169,50,宝石,通过才能开花\n提高养成优俊少女★数340次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320170,50,宝石,通过才能开花\n提高养成优俊少女★数345次
710,43,2017/07/01 1:00:00,2050/01/01 4:59:59,320171,50,宝石,通过才能开花\n提高养成优俊少女★数350次
710,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320172,50,宝石,通过才能开花\n提高养成优俊少女★数355次
710,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320173,50,宝石,通过才能开花\n提高养成优俊少女★数360次
710,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320174,50,宝石,通过才能开花\n提高养成优俊少女★数365次
710,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320175,50,宝石,通过才能开花\n提高养成优俊少女★数370次
710,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320176,50,宝石,通过才能开花\n提高养成优俊少女★数375次
710,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320177,50,宝石,通过才能开花\n提高养成优俊少女★数380次
710,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320178,50,宝石,通过才能开花\n提高养成优俊少女★数385次
710,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320179,50,宝石,通过才能开花\n提高养成优俊少女★数390次
710,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320180,50,宝石,通过才能开花\n提高养成优俊少女★数395次
710,43,2022/02/24 12:00:00,2050/01/01 4:59:59,320181,50,宝石,通过才能开花\n提高养成优俊少女★数400次
