Login Bonus ID,Item Name,Item Num,Start Date,End Date
30193,宝石,300,2025/06/09 5:00:00,2025/06/16 4:59:59
30194,宝石,300,2025/06/16 5:00:00,2025/06/23 4:59:59
30195,宝石,300,2025/06/23 5:00:00,2025/06/30 4:59:59
30196,宝石,300,2025/06/30 5:00:00,2025/07/07 4:59:59
30208,[この先の未来で]クロノジェネシス,1,2025/08/24 12:00:00,2025/09/30 4:59:59
30208,宝石,300,2025/08/24 12:00:00,2025/09/30 4:59:59
30208,宝石,300,2025/08/24 12:00:00,2025/09/30 4:59:59
30208,[この先の未来で]クロノジェネシス,1,2025/08/24 12:00:00,2025/09/30 4:59:59
30208,宝石,300,2025/08/24 12:00:00,2025/09/30 4:59:59
30208,宝石,300,2025/08/24 12:00:00,2025/09/30 4:59:59
30208,宝石,300,2025/08/24 12:00:00,2025/09/30 4:59:59
30208,宝石,300,2025/08/24 12:00:00,2025/09/30 4:59:59
30208,宝石,300,2025/08/24 12:00:00,2025/09/30 4:59:59
30208,宝石,300,2025/08/24 12:00:00,2025/09/30 4:59:59
30208,宝石,300,2025/08/24 12:00:00,2025/09/30 4:59:59
30208,宝石,300,2025/08/24 12:00:00,2025/09/30 4:59:59
30170,宝石,1500,2025/1/1 5:00:00,2025/1/31 4:59:59
30170,宝石,300,2025/1/1 5:00:00,2025/1/31 4:59:59
30170,宝石,300,2025/1/1 5:00:00,2025/1/31 4:59:59
30170,宝石,300,2025/1/1 5:00:00,2025/1/31 4:59:59
30170,宝石,300,2025/1/1 5:00:00,2025/1/31 4:59:59
30170,宝石,300,2025/1/1 5:00:00,2025/1/31 4:59:59
30170,宝石,300,2025/1/1 5:00:00,2025/1/31 4:59:59
30170,宝石,300,2025/1/1 5:00:00,2025/1/31 4:59:59
30170,宝石,300,2025/1/1 5:00:00,2025/1/31 4:59:59
30170,宝石,300,2025/1/1 5:00:00,2025/1/31 4:59:59
30210,宝石,300,2025/10/06 12:00:00,2025/10/13 4:59:59
30211,宝石,300,2025/10/13 5:00:00,2025/10/20 4:59:59
30212,宝石,300,2025/10/20 5:00:00,2025/11/03 4:59:59
30209,宝石,500,2025/10/24 12:00:00,2025/11/28 4:59:59
30220,宝石,1500,2025/10/29 12:00:00,2025/11/28 4:59:59
30213,宝石,300,2025/11/03 5:00:00,2025/11/10 4:59:59
30214,宝石,300,2025/11/10 5:00:00,2025/11/24 4:59:59
30215,宝石,300,2025/11/24 5:00:00,2025/12/01 4:59:59
30216,宝石,300,2025/12/01 5:00:00,2025/12/08 4:59:59
30217,宝石,300,2025/12/08 5:00:00,2025/12/15 4:59:59
30171,宝石,150,2025/2/14 12:00:00,2025/2/15 4:59:59
30172,宝石,150,2025/2/15 5:00:00,2025/2/16 4:59:59
30173,宝石,150,2025/2/16 5:00:00,2025/2/17 4:59:59
30174,宝石,150,2025/2/17 5:00:00,2025/2/18 4:59:59
30175,宝石,150,2025/2/18 5:00:00,2025/2/19 4:59:59
30176,宝石,150,2025/2/19 5:00:00,2025/2/20 4:59:59
30177,宝石,150,2025/2/20 5:00:00,2025/2/21 4:59:59
30178,宝石,150,2025/2/21 5:00:00,2025/2/22 4:59:59
30179,宝石,150,2025/2/22 5:00:00,2025/2/23 4:59:59
30180,宝石,150,2025/2/23 5:00:00,2025/2/24 4:59:59
30181,[NEW TALES AWAIT]グランアレグリア,1,2025/2/24 12:00:00,2025/4/1 4:59:59
30181,宝石,300,2025/2/24 12:00:00,2025/4/1 4:59:59
30181,宝石,300,2025/2/24 12:00:00,2025/4/1 4:59:59
30181,[NEW TALES AWAIT]グランアレグリア,1,2025/2/24 12:00:00,2025/4/1 4:59:59
30181,宝石,300,2025/2/24 12:00:00,2025/4/1 4:59:59
30181,宝石,300,2025/2/24 12:00:00,2025/4/1 4:59:59
30181,宝石,300,2025/2/24 12:00:00,2025/4/1 4:59:59
30181,宝石,300,2025/2/24 12:00:00,2025/4/1 4:59:59
30181,宝石,300,2025/2/24 12:00:00,2025/4/1 4:59:59
30181,宝石,300,2025/2/24 12:00:00,2025/4/1 4:59:59
30181,宝石,300,2025/2/24 12:00:00,2025/4/1 4:59:59
30181,宝石,300,2025/2/24 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30182,宝石,150,2025/3/11 12:00:00,2025/4/1 4:59:59
30183,宝石,500,2025/3/20 12:00:00,2025/6/23 4:59:59
30197,宝石,1500,2025/6/27 12:00:00,2025/7/31 4:59:59
30198,宝石,150,2025/8/14 12:00:00,2025/8/15 4:59:59
30199,宝石,150,2025/8/15 5:00:00,2025/8/16 4:59:59
30200,宝石,150,2025/8/16 5:00:00,2025/8/17 4:59:59
30201,宝石,150,2025/8/17 5:00:00,2025/8/18 4:59:59
30202,宝石,150,2025/8/18 5:00:00,2025/8/19 4:59:59
30203,宝石,150,2025/8/19 5:00:00,2025/8/20 4:59:59
30204,宝石,150,2025/8/20 5:00:00,2025/8/21 4:59:59
30205,宝石,150,2025/8/21 5:00:00,2025/8/22 4:59:59
30206,宝石,150,2025/8/22 5:00:00,2025/8/23 4:59:59
30207,宝石,150,2025/8/23 5:00:00,2025/8/24 4:59:59
