Event Name,Item Name,Total Num
甜蜜回忆·下午茶时光,天王奖（秋）优胜锦旗,2
甜蜜回忆·下午茶时光,稀有启发专业书,1
甜蜜回忆·下午茶时光,朝日杯未来锦标赛优胜锦旗,2
甜蜜回忆·下午茶时光,轮盘币,600
甜蜜回忆·下午茶时光,活动积分,147000
甜蜜回忆·下午茶时光,Item_310122,1
Leap into a New World!,好友积分,2100
Leap into a New World!,金币,330000
Leap into a New World!,协助积分,116000
Leap into a New World!,闹钟,24
Leap into a New World!,启发书,10
Leap into a New World!,启发专业书,6
Leap into a New World!,能量饮料30,4
Leap into a New World!,干劲满溢甜点,3
Leap into a New World!,迷你胡萝卜果冻,2
Leap into a New World!,宝石,1500
Leap into a New World!,协助卡招募券,2
Leap into a New World!,梦想光辉,3
Leap into a New World!,女神像,20
Leap into a New World!,皋月奖优胜锦旗,2
Leap into a New World!,养成优俊少女招募券,2
Leap into a New World!,中山大奖赛优胜锦旗,2
Leap into a New World!,稀有启发书,2
Leap into a New World!,全国德比优胜锦旗,2
Leap into a New World!,彩虹结晶片,3
Leap into a New World!,天王奖（秋）优胜锦旗,2
Leap into a New World!,菊花奖优胜锦旗,2
Leap into a New World!,[高举熊熊燃烧的灯火]葛城荣主,1
Leap into a New World!,希望锦标赛优胜锦旗,2
Leap into a New World!,稀有启发专业书,1
Leap into a New World!,大阪杯优胜锦旗,2
Leap into a New World!,轮盘币,600
Leap into a New World!,活动积分,147000
Leap into a New World!,Item_310123,1
惟由君故，方使我怜,好友积分,2100
惟由君故，方使我怜,金币,320000
惟由君故，方使我怜,协助积分,116000
惟由君故，方使我怜,闹钟,24
惟由君故，方使我怜,启发书,10
惟由君故，方使我怜,启发专业书,6
惟由君故，方使我怜,能量饮料30,4
惟由君故，方使我怜,干劲满溢甜点,3
惟由君故，方使我怜,迷你胡萝卜果冻,2
惟由君故，方使我怜,宝石,1500
惟由君故，方使我怜,协助卡招募券,2
惟由君故，方使我怜,梦想光辉,3
惟由君故，方使我怜,女神像,20
惟由君故，方使我怜,大阪杯优胜锦旗,2
惟由君故，方使我怜,养成优俊少女招募券,2
惟由君故，方使我怜,皋月奖优胜锦旗,2
惟由君故，方使我怜,稀有启发书,2
惟由君故，方使我怜,全国德比优胜锦旗,2
惟由君故，方使我怜,彩虹结晶片,3
惟由君故，方使我怜,东京英里赛优胜锦旗,2
惟由君故，方使我怜,天王奖（秋）优胜锦旗,2
惟由君故，方使我怜,[比翼的华尔兹]东海帝王,1
惟由君故，方使我怜,全国杯优胜锦旗,2
惟由君故，方使我怜,稀有启发专业书,1
惟由君故，方使我怜,朝日杯未来锦标赛优胜锦旗,2
惟由君故，方使我怜,轮盘币,600
惟由君故，方使我怜,活动积分,147000
惟由君故，方使我怜,Item_310124,1
神机妙算？！春日！激战魔鬼躲避球,好友积分,2100
神机妙算？！春日！激战魔鬼躲避球,金币,320000
神机妙算？！春日！激战魔鬼躲避球,协助积分,116000
神机妙算？！春日！激战魔鬼躲避球,闹钟,24
神机妙算？！春日！激战魔鬼躲避球,启发书,10
神机妙算？！春日！激战魔鬼躲避球,启发专业书,6
神机妙算？！春日！激战魔鬼躲避球,能量饮料30,4
神机妙算？！春日！激战魔鬼躲避球,干劲满溢甜点,3
神机妙算？！春日！激战魔鬼躲避球,迷你胡萝卜果冻,2
神机妙算？！春日！激战魔鬼躲避球,宝石,1500
神机妙算？！春日！激战魔鬼躲避球,协助卡招募券,2
神机妙算？！春日！激战魔鬼躲避球,梦想光辉,3
神机妙算？！春日！激战魔鬼躲避球,女神像,20
神机妙算？！春日！激战魔鬼躲避球,短途者锦标赛优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,养成优俊少女招募券,2
神机妙算？！春日！激战魔鬼躲避球,全国德比优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,稀有启发书,2
神机妙算？！春日！激战魔鬼躲避球,英里冠军赛优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,彩虹结晶片,3
神机妙算？！春日！激战魔鬼躲避球,天王奖（春）优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,广播协会英里杯优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,[终抵之处的风景]生野狄杜斯,1
神机妙算？！春日！激战魔鬼躲避球,菊花奖优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,稀有启发专业书,1
神机妙算？！春日！激战魔鬼躲避球,东京英里赛优胜锦旗,2
神机妙算？！春日！激战魔鬼躲避球,轮盘币,600
神机妙算？！春日！激战魔鬼躲避球,活动积分,147000
神机妙算？！春日！激战魔鬼躲避球,Item_310125,1
宣誓，向奋战的你求婚,好友积分,2100
宣誓，向奋战的你求婚,金币,320000
宣誓，向奋战的你求婚,协助积分,116000
宣誓，向奋战的你求婚,闹钟,24
宣誓，向奋战的你求婚,启发书,10
宣誓，向奋战的你求婚,启发专业书,6
宣誓，向奋战的你求婚,能量饮料30,4
宣誓，向奋战的你求婚,干劲满溢甜点,3
宣誓，向奋战的你求婚,迷你胡萝卜果冻,2
宣誓，向奋战的你求婚,宝石,1500
宣誓，向奋战的你求婚,协助卡招募券,2
宣誓，向奋战的你求婚,梦想光辉,3
宣誓，向奋战的你求婚,女神像,20
宣誓，向奋战的你求婚,短途者锦标赛优胜锦旗,2
宣誓，向奋战的你求婚,养成优俊少女招募券,2
宣誓，向奋战的你求婚,伊丽莎白女王杯优胜锦旗,2
宣誓，向奋战的你求婚,稀有启发书,2
宣誓，向奋战的你求婚,英里冠军赛优胜锦旗,2
宣誓，向奋战的你求婚,彩虹结晶片,3
宣誓，向奋战的你求婚,阪神初级少女杯赛优胜锦旗,2
宣誓，向奋战的你求婚,全国杯优胜锦旗,2
宣誓，向奋战的你求婚,[点燃心火！！]伏特加,1
宣誓，向奋战的你求婚,中山大奖赛优胜锦旗,2
宣誓，向奋战的你求婚,稀有启发专业书,1
宣誓，向奋战的你求婚,樱花奖优胜锦旗,2
宣誓，向奋战的你求婚,轮盘币,600
宣誓，向奋战的你求婚,活动积分,147000
宣誓，向奋战的你求婚,Item_310126,1
#summer #besties,好友积分,2100
#summer #besties,金币,320000
#summer #besties,协助积分,116000
#summer #besties,闹钟,24
#summer #besties,启发书,10
#summer #besties,启发专业书,6
#summer #besties,能量饮料30,4
#summer #besties,干劲满溢甜点,3
#summer #besties,迷你胡萝卜果冻,2
#summer #besties,宝石,1500
#summer #besties,协助卡招募券,2
#summer #besties,梦想光辉,3
#summer #besties,女神像,20
#summer #besties,中京短途赛优胜锦旗,2
#summer #besties,养成优俊少女招募券,2
#summer #besties,希望锦标赛优胜锦旗,2
#summer #besties,稀有启发书,2
#summer #besties,短途者锦标赛优胜锦旗,2
#summer #besties,彩虹结晶片,3
#summer #besties,天王奖（秋）优胜锦旗,2
#summer #besties,东京英里赛优胜锦旗,2
#summer #besties,[#夏天 #全新的我]大拓太阳神,1
#summer #besties,全国杯优胜锦旗,2
#summer #besties,稀有启发专业书,1
#summer #besties,宝冢纪念优胜锦旗,2
#summer #besties,轮盘币,600
#summer #besties,活动积分,147000
#summer #besties,Item_310127,1
夏阳碧空，煦日无风,好友积分,2100
夏阳碧空，煦日无风,金币,320000
夏阳碧空，煦日无风,协助积分,116000
夏阳碧空，煦日无风,闹钟,24
夏阳碧空，煦日无风,启发书,10
夏阳碧空，煦日无风,启发专业书,6
夏阳碧空，煦日无风,能量饮料30,4
夏阳碧空，煦日无风,干劲满溢甜点,3
夏阳碧空，煦日无风,迷你胡萝卜果冻,2
夏阳碧空，煦日无风,宝石,1500
夏阳碧空，煦日无风,协助卡招募券,2
夏阳碧空，煦日无风,梦想光辉,3
夏阳碧空，煦日无风,女神像,20
夏阳碧空，煦日无风,皋月奖优胜锦旗,2
夏阳碧空，煦日无风,养成优俊少女招募券,2
夏阳碧空，煦日无风,天王奖（秋）优胜锦旗,2
夏阳碧空，煦日无风,稀有启发书,2
夏阳碧空，煦日无风,中山大奖赛优胜锦旗,2
夏阳碧空，煦日无风,彩虹结晶片,3
夏阳碧空，煦日无风,大阪杯优胜锦旗,2
夏阳碧空，煦日无风,全国德比优胜锦旗,2
夏阳碧空，煦日无风,[Seaside Bloom]气槽,1
夏阳碧空，煦日无风,宝冢纪念优胜锦旗,2
夏阳碧空，煦日无风,稀有启发专业书,1
夏阳碧空，煦日无风,英里冠军赛优胜锦旗,2
夏阳碧空，煦日无风,轮盘币,600
夏阳碧空，煦日无风,活动积分,147000
夏阳碧空，煦日无风,Item_310128,1
フェアウェルを継ぎ接いで,好友积分,2100
フェアウェルを継ぎ接いで,金币,320000
フェアウェルを継ぎ接いで,协助积分,116000
フェアウェルを継ぎ接いで,闹钟,24
フェアウェルを継ぎ接いで,启发书,20
フェアウェルを継ぎ接いで,启发专业书,10
フェアウェルを継ぎ接いで,能量饮料30,4
フェアウェルを継ぎ接いで,干劲满溢甜点,3
フェアウェルを継ぎ接いで,迷你胡萝卜果冻,2
フェアウェルを継ぎ接いで,宝石,1500
フェアウェルを継ぎ接いで,协助卡招募券,2
フェアウェルを継ぎ接いで,梦想光辉,40
フェアウェルを継ぎ接いで,女神像,20
フェアウェルを継ぎ接いで,皋月奖优胜锦旗,2
フェアウェルを継ぎ接いで,养成优俊少女招募券,2
フェアウェルを継ぎ接いで,天王奖（春）优胜锦旗,2
フェアウェルを継ぎ接いで,稀有启发书,10
フェアウェルを継ぎ接いで,菊花奖优胜锦旗,2
フェアウェルを継ぎ接いで,彩虹结晶片,3
フェアウェルを継ぎ接いで,中山大奖赛优胜锦旗,2
フェアウェルを継ぎ接いで,天王奖（秋）优胜锦旗,2
フェアウェルを継ぎ接いで,[Hello my clover]ファインモーション,1
フェアウェルを継ぎ接いで,回忆书签,1
フェアウェルを継ぎ接いで,稀有启发专业书,4
フェアウェルを継ぎ接いで,全国杯优胜锦旗,2
フェアウェルを継ぎ接いで,轮盘币,600
フェアウェルを継ぎ接いで,活动积分,147000
フェアウェルを継ぎ接いで,Item_310129,1
秋さびて、想ひ綴る,好友积分,2100
秋さびて、想ひ綴る,金币,320000
秋さびて、想ひ綴る,协助积分,116000
秋さびて、想ひ綴る,闹钟,24
秋さびて、想ひ綴る,启发书,20
秋さびて、想ひ綴る,启发专业书,10
秋さびて、想ひ綴る,能量饮料30,4
秋さびて、想ひ綴る,干劲满溢甜点,3
秋さびて、想ひ綴る,迷你胡萝卜果冻,2
秋さびて、想ひ綴る,宝石,1500
秋さびて、想ひ綴る,协助卡招募券,2
秋さびて、想ひ綴る,梦想光辉,40
秋さびて、想ひ綴る,女神像,20
秋さびて、想ひ綴る,奥克斯优胜锦旗,2
秋さびて、想ひ綴る,养成优俊少女招募券,2
秋さびて、想ひ綴る,天王奖（春）优胜锦旗,2
秋さびて、想ひ綴る,稀有启发书,10
秋さびて、想ひ綴る,秋华奖优胜锦旗,2
秋さびて、想ひ綴る,彩虹结晶片,3
秋さびて、想ひ綴る,中山大奖赛优胜锦旗,2
秋さびて、想ひ綴る,菊花奖优胜锦旗,2
秋さびて、想ひ綴る,[ああ、楽しや、楽しや！]ハルウララ,1
秋さびて、想ひ綴る,回忆书签,1
秋さびて、想ひ綴る,稀有启发专业书,4
秋さびて、想ひ綴る,宝冢纪念优胜锦旗,2
秋さびて、想ひ綴る,轮盘币,600
秋さびて、想ひ綴る,活动积分,147000
秋さびて、想ひ綴る,Item_310130,1
A Gleaming Mejiro Gala,好友积分,2100
A Gleaming Mejiro Gala,金币,320000
A Gleaming Mejiro Gala,协助积分,116000
A Gleaming Mejiro Gala,闹钟,24
A Gleaming Mejiro Gala,启发书,20
A Gleaming Mejiro Gala,启发专业书,10
A Gleaming Mejiro Gala,能量饮料30,4
A Gleaming Mejiro Gala,干劲满溢甜点,3
A Gleaming Mejiro Gala,迷你胡萝卜果冻,2
A Gleaming Mejiro Gala,宝石,1500
A Gleaming Mejiro Gala,协助卡招募券,2
A Gleaming Mejiro Gala,梦想光辉,40
A Gleaming Mejiro Gala,女神像,20
A Gleaming Mejiro Gala,天王奖（春）优胜锦旗,2
A Gleaming Mejiro Gala,养成优俊少女招募券,2
A Gleaming Mejiro Gala,全国德比优胜锦旗,2
A Gleaming Mejiro Gala,稀有启发书,10
A Gleaming Mejiro Gala,菊花奖优胜锦旗,2
A Gleaming Mejiro Gala,彩虹结晶片,3
A Gleaming Mejiro Gala,全国杯优胜锦旗,2
A Gleaming Mejiro Gala,希望锦标赛优胜锦旗,2
A Gleaming Mejiro Gala,[選んで選んで、想いを込めて]メジロライアン,1
A Gleaming Mejiro Gala,回忆书签,1
A Gleaming Mejiro Gala,稀有启发专业书,4
A Gleaming Mejiro Gala,中山大奖赛优胜锦旗,2
A Gleaming Mejiro Gala,轮盘币,600
A Gleaming Mejiro Gala,活动积分,147000
A Gleaming Mejiro Gala,Item_310131,1
ワタシモミンナノ,好友积分,2100
ワタシモミンナノ,金币,320000
ワタシモミンナノ,协助积分,116000
ワタシモミンナノ,闹钟,24
ワタシモミンナノ,启发书,20
ワタシモミンナノ,启发专业书,10
ワタシモミンナノ,能量饮料30,4
ワタシモミンナノ,干劲满溢甜点,3
ワタシモミンナノ,迷你胡萝卜果冻,2
ワタシモミンナノ,宝石,1500
ワタシモミンナノ,协助卡招募券,2
ワタシモミンナノ,梦想光辉,40
ワタシモミンナノ,女神像,20
ワタシモミンナノ,天王奖（春）优胜锦旗,2
ワタシモミンナノ,养成优俊少女招募券,2
ワタシモミンナノ,菊花奖优胜锦旗,2
ワタシモミンナノ,稀有启发书,10
ワタシモミンナノ,全国杯优胜锦旗,2
ワタシモミンナノ,彩虹结晶片,3
ワタシモミンナノ,中山大奖赛优胜锦旗,2
ワタシモミンナノ,天王奖（秋）优胜锦旗,2
ワタシモミンナノ,[ウタエミンナノ]ツインターボ,1
ワタシモミンナノ,回忆书签,1
ワタシモミンナノ,稀有启发专业书,4
ワタシモミンナノ,[この先も！]刻み続ける者たち,1
ワタシモミンナノ,轮盘币,600
ワタシモミンナノ,活动积分,147000
ワタシモミンナノ,Item_310132,1
おでんせ！和みの幸味庵,好友积分,2100
おでんせ！和みの幸味庵,金币,320000
おでんせ！和みの幸味庵,协助积分,116000
おでんせ！和みの幸味庵,闹钟,24
おでんせ！和みの幸味庵,启发书,20
おでんせ！和みの幸味庵,启发专业书,10
おでんせ！和みの幸味庵,能量饮料30,4
おでんせ！和みの幸味庵,干劲满溢甜点,3
おでんせ！和みの幸味庵,迷你胡萝卜果冻,2
おでんせ！和みの幸味庵,宝石,1500
おでんせ！和みの幸味庵,协助卡招募券,2
おでんせ！和みの幸味庵,梦想光辉,40
おでんせ！和みの幸味庵,女神像,20
おでんせ！和みの幸味庵,天王奖（春）优胜锦旗,2
おでんせ！和みの幸味庵,养成优俊少女招募券,2
おでんせ！和みの幸味庵,樱花奖优胜锦旗,2
おでんせ！和みの幸味庵,稀有启发书,10
おでんせ！和みの幸味庵,菊花奖优胜锦旗,2
おでんせ！和みの幸味庵,彩虹结晶片,3
おでんせ！和みの幸味庵,奥克斯优胜锦旗,2
おでんせ！和みの幸味庵,伊丽莎白女王杯优胜锦旗,2
おでんせ！和みの幸味庵,[ゴー・ファッショニスタ！]ノースフライト,1
おでんせ！和みの幸味庵,回忆书签,1
おでんせ！和みの幸味庵,稀有启发专业书,4
おでんせ！和みの幸味庵,中山大奖赛优胜锦旗,2
おでんせ！和みの幸味庵,轮盘币,600
おでんせ！和みの幸味庵,活动积分,147000
おでんせ！和みの幸味庵,Item_310133,1
彗星蘭の君へ～Let's dance now!～,好友积分,2100
彗星蘭の君へ～Let's dance now!～,金币,420000
彗星蘭の君へ～Let's dance now!～,协助积分,146000
彗星蘭の君へ～Let's dance now!～,闹钟,36
彗星蘭の君へ～Let's dance now!～,启发书,20
彗星蘭の君へ～Let's dance now!～,启发专业书,10
彗星蘭の君へ～Let's dance now!～,能量饮料30,6
彗星蘭の君へ～Let's dance now!～,干劲满溢甜点,3
彗星蘭の君へ～Let's dance now!～,迷你胡萝卜果冻,2
彗星蘭の君へ～Let's dance now!～,宝石,2250
彗星蘭の君へ～Let's dance now!～,协助卡招募券,2
彗星蘭の君へ～Let's dance now!～,梦想光辉,40
彗星蘭の君へ～Let's dance now!～,女神像,25
彗星蘭の君へ～Let's dance now!～,英里冠军赛优胜锦旗,2
彗星蘭の君へ～Let's dance now!～,养成优俊少女招募券,2
彗星蘭の君へ～Let's dance now!～,东京英里赛优胜锦旗,2
彗星蘭の君へ～Let's dance now!～,稀有启发书,10
彗星蘭の君へ～Let's dance now!～,中京短途赛优胜锦旗,2
彗星蘭の君へ～Let's dance now!～,彩虹结晶片,3
彗星蘭の君へ～Let's dance now!～,短途者锦标赛优胜锦旗,2
彗星蘭の君へ～Let's dance now!～,樱花奖优胜锦旗,2
彗星蘭の君へ～Let's dance now!～,[Burning!!]バンブーメモリー,1
彗星蘭の君へ～Let's dance now!～,回忆书签,1
彗星蘭の君へ～Let's dance now!～,稀有启发专业书,4
彗星蘭の君へ～Let's dance now!～,阪神初级少女杯赛优胜锦旗,2
彗星蘭の君へ～Let's dance now!～,轮盘币,600
彗星蘭の君へ～Let's dance now!～,活动积分,147000
彗星蘭の君へ～Let's dance now!～,Item_310134,1
下剋上、兵どもが鬨の声,好友积分,2100
下剋上、兵どもが鬨の声,金币,420000
下剋上、兵どもが鬨の声,协助积分,146000
下剋上、兵どもが鬨の声,闹钟,36
下剋上、兵どもが鬨の声,启发书,20
下剋上、兵どもが鬨の声,启发专业书,10
下剋上、兵どもが鬨の声,能量饮料30,6
下剋上、兵どもが鬨の声,干劲满溢甜点,3
下剋上、兵どもが鬨の声,迷你胡萝卜果冻,2
下剋上、兵どもが鬨の声,宝石,2250
下剋上、兵どもが鬨の声,协助卡招募券,2
下剋上、兵どもが鬨の声,梦想光辉,40
下剋上、兵どもが鬨の声,女神像,25
下剋上、兵どもが鬨の声,天王奖（春）优胜锦旗,2
下剋上、兵どもが鬨の声,养成优俊少女招募券,2
下剋上、兵どもが鬨の声,皋月奖优胜锦旗,2
下剋上、兵どもが鬨の声,稀有启发书,10
下剋上、兵どもが鬨の声,菊花奖优胜锦旗,2
下剋上、兵どもが鬨の声,彩虹结晶片,3
下剋上、兵どもが鬨の声,宝冢纪念优胜锦旗,2
下剋上、兵どもが鬨の声,全国德比优胜锦旗,2
下剋上、兵どもが鬨の声,[大胆不敵の兵よ]ノーリーズン,1
下剋上、兵どもが鬨の声,回忆书签,1
下剋上、兵どもが鬨の声,稀有启发专业书,4
下剋上、兵どもが鬨の声,中山大奖赛优胜锦旗,2
下剋上、兵どもが鬨の声,轮盘币,600
下剋上、兵どもが鬨の声,活动积分,147000
下剋上、兵どもが鬨の声,Item_310135,1
拝啓、波真珠の私より,好友积分,2100
拝啓、波真珠の私より,金币,420000
拝啓、波真珠の私より,协助积分,146000
拝啓、波真珠の私より,闹钟,36
拝啓、波真珠の私より,启发书,20
拝啓、波真珠の私より,启发专业书,10
拝啓、波真珠の私より,能量饮料30,6
拝啓、波真珠の私より,干劲满溢甜点,3
拝啓、波真珠の私より,迷你胡萝卜果冻,2
拝啓、波真珠の私より,宝石,2250
拝啓、波真珠の私より,协助卡招募券,2
拝啓、波真珠の私より,梦想光辉,40
拝啓、波真珠の私より,女神像,25
拝啓、波真珠の私より,中京短途赛优胜锦旗,2
拝啓、波真珠の私より,养成优俊少女招募券,2
拝啓、波真珠の私より,伊丽莎白女王杯优胜锦旗,2
拝啓、波真珠の私より,稀有启发书,10
拝啓、波真珠の私より,短途者锦标赛优胜锦旗,2
拝啓、波真珠の私より,彩虹结晶片,3
拝啓、波真珠の私より,宝冢纪念优胜锦旗,2
拝啓、波真珠の私より,秋华奖优胜锦旗,2
拝啓、波真珠の私より,[紺碧の戴冠式]ヴィルシーナ,1
拝啓、波真珠の私より,回忆书签,1
拝啓、波真珠の私より,稀有启发专业书,4
拝啓、波真珠の私より,天王奖（秋）优胜锦旗,2
拝啓、波真珠の私より,轮盘币,600
拝啓、波真珠の私より,活动积分,147000
拝啓、波真珠の私より,Item_310136,1
夕映えは渚のJugend,好友积分,2100
夕映えは渚のJugend,金币,420000
夕映えは渚のJugend,协助积分,146000
夕映えは渚のJugend,闹钟,36
夕映えは渚のJugend,启发书,20
夕映えは渚のJugend,启发专业书,10
夕映えは渚のJugend,能量饮料30,6
夕映えは渚のJugend,干劲满溢甜点,3
夕映えは渚のJugend,迷你胡萝卜果冻,2
夕映えは渚のJugend,宝石,2250
夕映えは渚のJugend,协助卡招募券,2
夕映えは渚のJugend,梦想光辉,40
夕映えは渚のJugend,女神像,25
夕映えは渚のJugend,全国德比优胜锦旗,2
夕映えは渚のJugend,养成优俊少女招募券,2
夕映えは渚のJugend,川崎纪念优胜锦旗,2
夕映えは渚のJugend,稀有启发书,10
夕映えは渚のJugend,天王奖（秋）优胜锦旗,2
夕映えは渚のJugend,彩虹结晶片,3
夕映えは渚のJugend,东京盛典赛优胜锦旗,2
夕映えは渚のJugend,全国杯优胜锦旗,2
夕映えは渚のJugend,[あの夏のキリトリ線]ワンダーアキュート,1
夕映えは渚のJugend,回忆书签,1
夕映えは渚のJugend,稀有启发专业书,4
夕映えは渚のJugend,柏市纪念优胜锦旗,2
夕映えは渚のJugend,轮盘币,600
夕映えは渚のJugend,活动积分,147000
夕映えは渚のJugend,Item_310137,1
あなたと仰ぐハーベストムーン,好友积分,2100
あなたと仰ぐハーベストムーン,金币,840000
あなたと仰ぐハーベストムーン,协助积分,146000
あなたと仰ぐハーベストムーン,闹钟,36
あなたと仰ぐハーベストムーン,启发书,22
あなたと仰ぐハーベストムーン,启发专业书,13
あなたと仰ぐハーベストムーン,能量饮料30,6
あなたと仰ぐハーベストムーン,干劲满溢甜点,3
あなたと仰ぐハーベストムーン,迷你胡萝卜果冻,2
あなたと仰ぐハーベストムーン,宝石,2250
あなたと仰ぐハーベストムーン,协助卡招募券,2
あなたと仰ぐハーベストムーン,梦想光辉,100
あなたと仰ぐハーベストムーン,稀有启发书,16
あなたと仰ぐハーベストムーン,女神像,25
あなたと仰ぐハーベストムーン,皋月奖优胜锦旗,2
あなたと仰ぐハーベストムーン,养成优俊少女招募券,2
あなたと仰ぐハーベストムーン,全国德比优胜锦旗,2
あなたと仰ぐハーベストムーン,稀有启发专业书,7
あなたと仰ぐハーベストムーン,宝冢纪念优胜锦旗,2
あなたと仰ぐハーベストムーン,彩虹结晶片,3
あなたと仰ぐハーベストムーン,天王奖（秋）优胜锦旗,2
あなたと仰ぐハーベストムーン,全国杯优胜锦旗,2
あなたと仰ぐハーベストムーン,[Rewarding Job]シンボリクリスエス,1
あなたと仰ぐハーベストムーン,回忆书签,1
あなたと仰ぐハーベストムーン,中山大奖赛优胜锦旗,2
あなたと仰ぐハーベストムーン,轮盘币,600
あなたと仰ぐハーベストムーン,活动积分,147000
あなたと仰ぐハーベストムーン,Item_310138,1
スラップスティック・クラッシュ！,好友积分,2100
スラップスティック・クラッシュ！,金币,840000
スラップスティック・クラッシュ！,协助积分,146000
スラップスティック・クラッシュ！,闹钟,36
スラップスティック・クラッシュ！,启发书,22
スラップスティック・クラッシュ！,启发专业书,13
スラップスティック・クラッシュ！,能量饮料30,6
スラップスティック・クラッシュ！,干劲满溢甜点,3
スラップスティック・クラッシュ！,迷你胡萝卜果冻,2
スラップスティック・クラッシュ！,宝石,2250
スラップスティック・クラッシュ！,协助卡招募券,2
スラップスティック・クラッシュ！,梦想光辉,100
スラップスティック・クラッシュ！,稀有启发书,16
スラップスティック・クラッシュ！,女神像,25
スラップスティック・クラッシュ！,东京英里赛优胜锦旗,2
スラップスティック・クラッシュ！,养成优俊少女招募券,2
スラップスティック・クラッシュ！,中山大奖赛优胜锦旗,2
スラップスティック・クラッシュ！,稀有启发专业书,7
スラップスティック・クラッシュ！,天王奖（春）优胜锦旗,2
スラップスティック・クラッシュ！,彩虹结晶片,3
スラップスティック・クラッシュ！,广播协会英里杯优胜锦旗,2
スラップスティック・クラッシュ！,菊花奖优胜锦旗,2
スラップスティック・クラッシュ！,[メークパワートリオ]マチカネフクキタル,1
スラップスティック・クラッシュ！,回忆书签,1
スラップスティック・クラッシュ！,阪神初级少女杯赛优胜锦旗,2
スラップスティック・クラッシュ！,轮盘币,600
スラップスティック・クラッシュ！,活动积分,147000
スラップスティック・クラッシュ！,Item_310139,1
つどい歌えよ、星々よ！,好友积分,2100
つどい歌えよ、星々よ！,金币,840000
つどい歌えよ、星々よ！,协助积分,146000
つどい歌えよ、星々よ！,闹钟,36
つどい歌えよ、星々よ！,启发书,22
つどい歌えよ、星々よ！,启发专业书,13
つどい歌えよ、星々よ！,能量饮料30,6
つどい歌えよ、星々よ！,干劲满溢甜点,3
つどい歌えよ、星々よ！,迷你胡萝卜果冻,2
つどい歌えよ、星々よ！,宝石,2250
つどい歌えよ、星々よ！,协助卡招募券,2
つどい歌えよ、星々よ！,梦想光辉,100
つどい歌えよ、星々よ！,稀有启发书,16
つどい歌えよ、星々よ！,女神像,25
つどい歌えよ、星々よ！,希望锦标赛优胜锦旗,2
つどい歌えよ、星々よ！,养成优俊少女招募券,2
つどい歌えよ、星々よ！,皋月奖优胜锦旗,2
つどい歌えよ、星々よ！,稀有启发专业书,7
つどい歌えよ、星々よ！,全国德比优胜锦旗,2
つどい歌えよ、星々よ！,彩虹结晶片,3
つどい歌えよ、星々よ！,菊花奖优胜锦旗,2
つどい歌えよ、星々よ！,天王奖（秋）优胜锦旗,2
つどい歌えよ、星々よ！,[王を統べて覇す者]テイエムオペラオー,1
つどい歌えよ、星々よ！,回忆书签,1
つどい歌えよ、星々よ！,全国杯优胜锦旗,2
つどい歌えよ、星々よ！,轮盘币,600
つどい歌えよ、星々よ！,活动积分,147000
つどい歌えよ、星々よ！,Item_310140,1
画竜、暁風を呼ぶ,好友积分,2100
画竜、暁風を呼ぶ,金币,840000
画竜、暁風を呼ぶ,协助积分,146000
画竜、暁風を呼ぶ,闹钟,36
画竜、暁風を呼ぶ,启发书,22
画竜、暁風を呼ぶ,启发专业书,13
画竜、暁風を呼ぶ,能量饮料30,6
画竜、暁風を呼ぶ,干劲满溢甜点,3
画竜、暁風を呼ぶ,迷你胡萝卜果冻,2
画竜、暁風を呼ぶ,宝石,2250
画竜、暁風を呼ぶ,协助卡招募券,2
画竜、暁風を呼ぶ,梦想光辉,100
画竜、暁風を呼ぶ,稀有启发书,16
画竜、暁風を呼ぶ,女神像,25
画竜、暁風を呼ぶ,全国杯优胜锦旗,2
画竜、暁風を呼ぶ,养成优俊少女招募券,2
画竜、暁風を呼ぶ,大阪杯优胜锦旗,2
画竜、暁風を呼ぶ,稀有启发专业书,7
画竜、暁風を呼ぶ,宝冢纪念优胜锦旗,2
画竜、暁風を呼ぶ,彩虹结晶片,3
画竜、暁風を呼ぶ,菊花奖优胜锦旗,2
画竜、暁風を呼ぶ,全国德比优胜锦旗,2
画竜、暁風を呼ぶ,[ふりさけみれば天花のわらう]マルゼンスキー,1
画竜、暁風を呼ぶ,回忆书签,1
画竜、暁風を呼ぶ,中山大奖赛优胜锦旗,2
画竜、暁風を呼ぶ,轮盘币,600
画竜、暁風を呼ぶ,活动积分,147000
画竜、暁風を呼ぶ,Item_310141,1
Melty♡ for U,好友积分,2100
Melty♡ for U,金币,840000
Melty♡ for U,协助积分,146000
Melty♡ for U,闹钟,36
Melty♡ for U,启发书,22
Melty♡ for U,启发专业书,13
Melty♡ for U,能量饮料30,6
Melty♡ for U,干劲满溢甜点,3
Melty♡ for U,迷你胡萝卜果冻,2
Melty♡ for U,宝石,2250
Melty♡ for U,协助卡招募券,2
Melty♡ for U,梦想光辉,100
Melty♡ for U,稀有启发书,16
Melty♡ for U,女神像,25
Melty♡ for U,短途者锦标赛优胜锦旗,2
